id,status,founded_at,closed_at,acquired_at,ipo_at,age,city,country,region,primary_industry,is_software,is_web,is_mobile,is_b2b,regulated,funding_total_usd,funding_stage,num_rounds,age_first_funding,age_last_funding,lead_investor_tier,has_vc_backing,num_founders,repeat_founder,accelerator,avg_investor_participation,revenue_bucket,growth_indicator
c:65916,acquired,2009-04-30,,,,15.684931506849315,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.5,,
c:2245,closed,2013-04-16,2009-05-04,,,-3.9534246575342467,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:16618,acquired,2007-01-01,,,,18.013698630136986,Atlanta,USA,US-South,,1,1,0,,0,,roundB,2,,,Top,0,,,,3.0,,
c:1541,acquired,2006-10-01,2010-11-16,,,4.1287671232876715,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:15687,closed,2005-01-01,2012-01-01,,,7.002739726027397,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.0,,
c:20889,acquired,2009-03-31,,,,15.767123287671232,Cambridge,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,5.75,,
c:2272,closed,2005-01-15,2010-01-04,,,4.972602739726027,San Mateo,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:5043,closed,2003-01-01,2008-10-15,,,5.791780821917809,Mountain View,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,1,,,,3.0,,
c:42193,acquired,2009-01-01,,,,16.01095890410959,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,0,,,,8.0,,
c:60521,acquired,2010-07-26,,,,14.446575342465753,Lexington,USA,Other,,1,1,0,,0,,roundA,0,,,Top,0,,,,1.0,,
c:4881,acquired,2008-11-03,,,,16.172602739726027,Menlo Park,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:7345,closed,2006-01-01,2010-05-01,,,4.331506849315068,Chantilly,USA,Other,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:103204,closed,2011-01-01,2013-05-01,,,2.3315068493150686,Palo Alto,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:25743,acquired,2004-01-01,,,,21.016438356164382,Waltham,USA,US-East,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.6667,,
c:55829,closed,2002-01-01,2011-02-14,,,9.126027397260273,Santa Clara,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,2.0,,
c:26556,acquired,2003-10-01,,,,21.268493150684932,Santa Clara,USA,US-West,,1,1,0,,0,,roundB,2,,,Top,1,,,,7.6667,,
c:29312,acquired,2003-03-01,,,,21.854794520547944,McLean,USA,Other,,1,1,0,,0,,roundB,2,,,Top,1,,,,3.6667,,
c:3050,acquired,2002-01-01,,,,23.016438356164382,Lake Oswego,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,4.0,,
c:2709,acquired,2005-01-01,,,,20.013698630136986,New York,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,2.0,,
c:53946,closed,2000-01-01,2011-09-06,,,11.687671232876712,Allentown,USA,Other,,1,1,0,,0,,roundC,1,,,Top,0,,,,4.0,,
c:28752,acquired,2005-01-01,,,,20.013698630136986,Tewksbury,USA,Other,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.5,,
c:1148,closed,2007-03-01,2009-08-01,,,2.421917808219178,Redwood City,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:1967,acquired,2005-08-28,,,,19.35890410958904,Austin,USA,US-South,,1,1,0,,0,,roundC,1,,,Top,1,,,,2.0,,
c:27142,acquired,2004-01-01,,,,21.016438356164382,Santa Clara,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,3.5,,
c:42123,acquired,2000-01-01,,,,25.019178082191782,Dedham,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,4.6667,,
c:41656,acquired,2001-01-01,,,,24.016438356164382,Cupertino,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,3.0,,
c:16145,acquired,2007-05-01,,,,17.684931506849313,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.5,,
c:6964,closed,2010-01-01,2013-05-01,,,3.3315068493150686,Boston,USA,US-East,,1,1,0,,0,,roundB,2,,,Top,1,,,,1.0,,
c:155821,closed,2012-01-01,2013-05-01,,,1.3315068493150686,Lawrenceville,USA,US-South,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:49052,acquired,2005-01-01,,,,20.013698630136986,Jersey City,USA,US-East,,1,1,0,,0,,roundA,4,,,Top,0,,,,3.4,,
c:167795,closed,2011-11-15,2013-06-01,,,1.5452054794520549,NYC,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,2.0,,
c:34152,acquired,2000-01-01,,,,25.019178082191782,Annapolis,USA,Other,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.5,,
c:3027,closed,2005-07-01,2009-10-21,,,4.30958904109589,Mountain View,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,3.0,,
c:10176,acquired,2008-09-10,,,,16.32054794520548,San Francisco,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,5.2,,
c:50076,acquired,2008-04-11,,,,16.736986301369864,Mountain View,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.5,,
c:26122,acquired,2001-01-01,,,,24.016438356164382,Austin,USA,US-South,,1,1,0,,0,,roundA,3,,,Top,0,,,,3.0,,
c:17501,closed,2006-01-01,2013-04-01,,,7.252054794520548,San Jose,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,3.2,,
c:1613,acquired,2005-02-23,,,,19.86849315068493,Mountain View,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.0,,
c:41484,acquired,2009-01-01,,,,16.01095890410959,Santa Clara,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,3.3333,,
c:76102,acquired,2009-06-12,,,,15.567123287671233,Washington,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,2.0,,
c:76765,closed,2011-05-17,2013-07-01,,,2.126027397260274,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,0,,,,1.5,,
c:24986,acquired,2003-01-01,,,,22.016438356164382,Campbell,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,5.0,,
c:14593,acquired,2007-01-01,,,,18.013698630136986,Burlington,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,2.6667,,
c:138030,acquired,2011-01-01,,,,14.01095890410959,Las Vegas,USA,Other,,1,1,0,,0,,roundA,0,,,Top,0,,,,1.5,,
c:45339,closed,2003-01-01,2011-12-29,,,8.997260273972604,Santa Clara,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,4.0,,
c:1214,acquired,2000-01-01,,,,25.019178082191782,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,1,,,,3.5,,
c:63731,closed,2010-08-16,2012-09-01,,,2.0465753424657533,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:47848,acquired,2000-01-01,,,,25.019178082191782,Richardson,USA,US-South,,1,1,0,,0,,roundA,0,,,Top,1,,,,3.5,,
c:5347,acquired,2002-01-01,,,,23.016438356164382,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,2.6667,,
c:14993,closed,1999-01-01,2013-05-01,,,14.33972602739726,Andover,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.3333,,
c:1223,acquired,2006-10-01,,,,18.265753424657536,Los Altos,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:55421,acquired,2003-01-01,,,,22.016438356164382,Minnetonka,USA,Other,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:28403,closed,2009-07-27,2013-10-30,,,4.263013698630137,Mountain View,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,3.5,,
c:1283,acquired,2005-10-01,,,,19.265753424657536,Mountain View,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,4.5,,
c:49621,closed,2002-01-01,2013-03-15,,,11.208219178082192,San Diego,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,2.0,,
c:15122,acquired,2003-01-01,,,,22.016438356164382,Mountain View,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,1,,,,1.5,,
c:38019,closed,2007-01-01,2013-07-20,,,6.553424657534246,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,1,,,,3.0,,
c:4961,acquired,2007-02-01,,,,17.92876712328767,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:41483,acquired,2008-01-01,,,,17.013698630136986,Cupertino,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,3.0,,
c:12348,acquired,2008-07-01,,,,16.515068493150686,Redwood City,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.25,,
c:3202,closed,2005-08-05,2009-01-01,,,3.410958904109589,Los Angeles,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:32144,closed,2009-01-01,2012-01-01,,,3.0,Vancouver,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:32023,acquired,2000-01-01,,,,25.019178082191782,South San Francisco,USA,US-West,,1,1,0,,0,,roundC,1,,,Other,0,,,,1.0,,
c:1445,closed,2005-01-01,2011-10-01,,,6.750684931506849,Waltham,USA,US-East,,1,1,0,,0,,roundB,2,,,Top,1,,,,1.6667,,
c:53686,acquired,2000-01-01,,,,25.019178082191782,Lexington,USA,US-East,,1,1,0,,0,,roundD,1,,,Top,0,,,,4.0,,
c:50208,acquired,2008-01-01,,,,17.013698630136986,Pleasanton,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,1.0,,
c:16874,acquired,2000-06-01,,,,24.602739726027398,Santa Clara,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,6.0,,
c:643,acquired,2004-04-01,,,,20.767123287671232,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Other,0,,,,1.0,,
c:53471,closed,2001-01-01,2009-12-24,,,8.983561643835616,El Segundo,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,4.0,,
c:37780,closed,2005-01-01,2010-09-15,,,5.706849315068493,Farmington,USA,Other,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:17508,acquired,2004-01-01,,,,21.016438356164382,Sunnyvale,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,3.0,,
c:2804,acquired,2001-03-01,,,,23.854794520547944,New York,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,0,,,,4.0,,
c:11397,closed,2005-04-07,2010-03-01,,,4.901369863013699,New York,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,4.5,,
c:41409,closed,2009-07-01,2013-07-01,,,4.002739726027397,San Jose,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:55436,closed,2009-01-01,2013-09-27,,,4.739726027397261,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,7.0,,
c:12630,closed,2003-01-01,2012-01-01,,,9.005479452054795,Mountain View,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.0,,
c:365,closed,2007-07-01,2013-10-15,,,6.295890410958904,San Diego,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,4.2,,
c:20832,closed,2008-01-01,2012-05-29,,,4.410958904109589,Seattle,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:39399,closed,2008-08-01,2011-06-29,,,2.9095890410958902,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,1.0,,
c:17809,acquired,2004-01-01,,,,21.016438356164382,Austin,USA,US-South,,1,1,0,,0,,roundA,3,,,Top,0,,,,4.0,,
c:23788,closed,1999-01-01,2012-01-04,,,13.016438356164384,Englewood,USA,Other,,1,1,0,,0,,roundA,0,,,Top,1,,,,5.0,,
c:30834,acquired,2009-01-01,,,,16.01095890410959,Los Angeles,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,3.5,,
c:39105,closed,2006-01-01,2012-07-01,,,6.501369863013698,Menlo Park,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,2.0,,
c:49960,acquired,2009-09-01,,,,15.345205479452055,San Bruno,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,7.0,,
c:9106,closed,2006-08-01,2012-09-04,,,6.098630136986301,Tampa,USA,US-South,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:17581,acquired,2004-01-01,,,,21.016438356164382,Marlborough,USA,US-East,,1,1,0,,0,,roundB,2,,,Top,0,,,,2.0,,
c:14028,closed,2007-01-01,2012-02-01,,,5.087671232876712,Nashua,USA,Other,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.0,,
c:1309,acquired,2005-01-01,,,,20.013698630136986,Mountain View,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,1.6667,,
c:28420,acquired,2002-01-01,,,,23.016438356164382,Cupertino,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,2.0,,
c:6562,acquired,2005-06-01,,,,19.6,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.5,,
c:4394,acquired,2005-01-01,,,,20.013698630136986,Boulder,USA,Other,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.5,,
c:52346,acquired,2009-03-01,,,,15.849315068493151,Seattle,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,11.0,,
c:200,acquired,2007-06-01,,,,17.6,San Francisco,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,5.6667,,
c:36892,closed,2006-01-01,2013-05-01,,,7.3342465753424655,Saint Paul,USA,Other,,1,1,0,,0,,roundB,2,,,Top,1,,,,2.3333,,
c:139729,closed,2010-01-01,2013-07-01,,,3.4986301369863013,Philadelphia,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:17724,acquired,2000-01-01,,,,25.019178082191782,Pleasanton,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,4.0,,
c:16285,acquired,2002-01-01,,,,23.016438356164382,San Diego,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,3.0,,
c:43954,acquired,2005-01-01,,,,20.013698630136986,Burlington,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.6667,,
c:27555,acquired,2002-01-01,,,,23.016438356164382,Sunnnyvale,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,9.0,,
c:18804,acquired,2003-01-01,,,,22.016438356164382,San Mateo,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,2.0,,
c:14787,acquired,2007-01-01,,,,18.013698630136986,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:81474,closed,2008-01-01,2013-06-01,,,5.419178082191781,Champaign,USA,Other,,1,1,0,,0,,roundA,0,,,Top,0,,,,3.0,,
c:34401,closed,2002-01-01,2011-01-01,,,9.005479452054795,Santa Clara,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,2.25,,
c:37934,closed,2006-01-01,2012-02-21,,,6.142465753424657,Golden Valley,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:25383,closed,1997-01-01,2012-06-01,,,15.424657534246576,Pittsboro,USA,Other,,1,1,0,,0,,roundB,3,,,Top,1,,,,6.75,,
c:49872,acquired,2003-01-01,,,,22.016438356164382,Cambridge,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,1,,,,7.0,,
c:58560,closed,2000-01-01,2007-01-01,,,7.005479452054795,Seattle,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:7666,acquired,2001-01-01,,,,24.016438356164382,Cambridge,USA,US-East,,1,1,0,,0,,roundC,1,,,Top,0,,,,7.0,,
c:19670,acquired,2008-01-01,,,,17.013698630136986,Burlington,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.0,,
c:35148,closed,2008-01-01,2009-02-25,,,1.1534246575342466,Menlo Park,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:142,acquired,2005-01-06,,,,20.0,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:101312,acquired,2011-06-01,,,,13.597260273972603,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:46168,acquired,2006-01-01,,,,19.013698630136986,Brisbane,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,1,,,,3.0,,
c:78868,acquired,2011-03-01,,,,13.849315068493151,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.6667,,
c:1236,acquired,2005-12-01,,,,19.0986301369863,Seattle,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,1,,,,3.3333,,
c:33949,acquired,2009-01-01,,,,16.01095890410959,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,4.0,,
c:35433,closed,2002-01-01,2010-05-24,,,8.397260273972602,Menlo Park,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,1,,,,4.5,,
c:17774,acquired,2007-01-01,,,,18.013698630136986,Westford,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.5,,
c:44064,closed,1984-01-01,2012-05-21,,,28.405479452054795,Raleigh,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,2.0,,
c:6171,closed,2008-01-01,2010-01-01,,,2.0027397260273974,Menlo Park,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:637,acquired,2006-10-01,,,,18.265753424657536,Waltham,USA,US-East,,1,1,0,,0,,roundA,3,,,Top,0,,,,1.6667,,
c:30343,acquired,2008-01-01,,,,17.013698630136986,Palo Alto,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,1,,,,2.0,,
c:36276,closed,2009-01-01,2012-12-16,,,3.958904109589041,San Francisco,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,2.0,,
c:36310,acquired,2001-01-01,,,,24.016438356164382,Billerica,USA,US-East,,1,1,0,,0,,roundC,2,,,Top,0,,,,1.5,,
c:835,acquired,2007-01-01,,,,18.013698630136986,NY,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.5,,
c:46863,closed,2010-03-01,2013-06-01,,,3.254794520547945,Chicago,USA,Other,,1,1,0,,0,,roundA,1,,,Top,1,,,,3.0,,
c:179,acquired,2000-01-01,,,,25.019178082191782,Woburn,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,1.0,,
c:16784,acquired,2000-01-01,,,,25.019178082191782,Campbell,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,1.0,,
c:72750,acquired,2011-01-01,,,,14.01095890410959,New York,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:40152,closed,2004-01-01,2011-11-01,,,7.838356164383562,San Francisco,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,1,,,,2.0,,
c:54077,acquired,2009-01-01,,,,16.01095890410959,Brooklyn,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,1,,,,6.0,,
c:10452,acquired,2008-01-01,,,,17.013698630136986,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,1,,,,3.0,,
c:55427,acquired,2009-08-01,,,,15.43013698630137,Brooklyn,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,6.0,,
c:195311,closed,2012-08-01,2013-01-01,,,0.4191780821917808,Chicago,USA,Other,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:2497,closed,2007-01-01,2010-01-01,,,3.0027397260273974,Austin,USA,US-South,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.0,,
c:13465,acquired,2003-01-01,,,,22.016438356164382,San Jose,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,3.0,,
c:17983,acquired,2002-01-01,,,,23.016438356164382,Emeryville,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,1,,,,2.0,,
c:12099,closed,2005-11-01,2013-01-01,,,7.1726027397260275,San Jose,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,1,,,,2.7143,,
c:51239,acquired,2008-01-01,,,,17.013698630136986,Mountain View,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.0,,
c:74743,acquired,2009-06-01,,,,15.597260273972603,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.5,,
c:36192,closed,2007-01-01,2010-03-04,,,3.1726027397260275,Austin,USA,US-South,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.0,,
c:20313,acquired,2007-11-01,,,,17.18082191780822,New York,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.0,,
c:60,acquired,2005-01-01,,,,20.013698630136986,Mountain View,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,0,,,,1.3333,,
c:50092,acquired,2005-01-01,,,,20.013698630136986,San Jose,USA,US-West,,1,1,0,,0,,roundC,1,,,Top,0,,,,6.0,,
c:1637,closed,2006-08-06,2012-07-01,,,5.906849315068493,Richardson,USA,US-South,,1,1,0,,0,,roundA,3,,,Top,0,,,,4.0,,
c:144631,closed,2011-12-15,2013-07-01,,,1.5452054794520549,Washington,USA,Other,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:56478,closed,2010-03-01,2013-06-01,,,3.254794520547945,Waltham,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:131583,closed,2008-01-01,2013-07-01,,,5.501369863013698,Fremont,USA,US-West,,1,1,0,,0,,roundB,1,,,Top,0,,,,3.0,,
c:146596,closed,2010-08-16,2012-08-01,,,1.9616438356164383,Campbell,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:42163,closed,2003-01-01,2013-02-01,,,10.093150684931507,Burlington,USA,US-East,,1,1,0,,0,,roundB,1,,,Top,1,,,,3.5,,
c:16111,closed,2002-01-01,2012-01-01,,,10.005479452054795,San Francisco,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,4.0,,
c:24274,acquired,2002-01-01,,,,23.016438356164382,Atlanta,USA,US-South,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.3333,,
c:763,acquired,2000-12-01,,,,24.101369863013698,San Francisco,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.3333,,
c:79089,closed,2010-10-01,2013-02-01,,,2.33972602739726,Hollywood,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:43480,closed,2004-01-01,2011-01-01,,,7.005479452054795,Los Angeles,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,0,,,,3.0,,
c:12224,closed,2008-01-01,2013-06-01,,,5.419178082191781,Viena,USA,Other,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:54488,closed,2008-01-01,2011-07-01,,,3.4986301369863013,Austin,USA,US-South,,1,1,0,,0,,roundA,0,,,Top,1,,,,5.0,,
c:16181,acquired,2000-01-01,,,,25.019178082191782,Campbell,USA,US-West,,1,1,0,,0,,roundD,1,,,Top,1,,,,4.6667,,
c:173118,closed,2012-08-01,2013-08-01,,,1.0,Hillsborough,USA,US-East,,1,1,0,,0,,roundA,0,,,Other,0,,,,1.0,,
c:1607,acquired,2006-11-01,,,,18.18082191780822,Potomac Falls,USA,Other,,1,1,0,,0,,roundA,0,,,Top,0,,,,2.0,,
c:78759,acquired,2009-01-01,,,,16.01095890410959,Atlanta,USA,US-South,,1,1,0,,0,,roundA,0,,,Top,1,,,,5.0,,
c:3562,closed,1999-05-01,2013-01-01,,,13.682191780821919,San Mateo,USA,US-West,,1,1,0,,0,,roundA,0,,,Other,1,,,,1.0,,
c:38655,closed,1995-01-01,2012-06-01,,,17.427397260273974,Santa Barbara,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:52406,acquired,2007-02-08,,,,17.90958904109589,Austin,USA,US-South,,1,1,0,,0,,roundA,3,,,Top,1,,,,1.75,,
c:2178,closed,2007-08-29,2011-10-21,,,4.147945205479452,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Other,0,,,,2.0,,
c:10864,acquired,2007-04-01,,,,17.767123287671232,Tempe,USA,Other,,1,1,0,,0,,roundA,1,,,Top,0,,,,3.0,,
c:934,acquired,2006-01-01,,,,19.013698630136986,Cambridge,USA,US-East,,1,1,0,,0,,roundA,3,,,Top,1,,,,1.75,,
c:23251,closed,2008-01-01,2011-12-10,,,3.9424657534246577,Tualatin,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:25600,acquired,2008-01-01,,,,17.013698630136986,Cambridge,USA,US-East,,1,1,0,,0,,roundA,2,,,Top,0,,,,2.0,,
c:46943,acquired,2007-10-01,,,,17.265753424657536,Chicago,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,3.5,,
c:15829,acquired,2006-01-01,,,,19.013698630136986,Milpitas,USA,US-West,,1,1,0,,0,,roundA,4,,,Top,1,,,,3.0,,
c:25737,acquired,2006-01-01,,,,19.013698630136986,Redwood City,USA,US-West,,1,1,0,,0,,roundA,3,,,Top,0,,,,3.6667,,
c:28483,acquired,2009-08-01,,,,15.43013698630137,Mountain View,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,4.0,,
c:21040,acquired,2002-01-01,,,,23.016438356164382,Framingham,USA,US-East,,1,1,0,,0,,roundD,1,,,Top,0,,,,4.0,,
c:15458,closed,2004-10-01,2012-06-15,,,7.7095890410958905,Rye Brook,USA,US-East,,1,1,0,,0,,roundA,0,,,Top,1,,,,3.0,,
c:1590,acquired,2000-08-28,,,,24.361643835616437,Redmond,USA,US-West,,1,1,0,,0,,roundA,2,,,Top,0,,,,3.0,,
c:5988,acquired,2005-01-01,,,,20.013698630136986,San Mateo,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,2.0,,
c:34549,acquired,2009-01-01,,,,16.01095890410959,Brooklyn,USA,US-East,,1,1,0,,0,,roundA,1,,,Top,0,,,,16.0,,
c:19538,closed,2008-09-01,2010-12-25,,,2.315068493150685,Seattle,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,1,,,,1.0,,
c:29605,closed,2009-01-01,2012-03-14,,,3.2,Yardley,USA,Other,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:148139,acquired,2012-01-10,,,,12.986301369863014,Mountain View,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,0,,,,1.0,,
c:904,closed,2006-10-01,2009-10-01,,,3.0027397260273974,Carlsbad,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,1.0,,
c:64694,acquired,2008-01-01,,,,17.013698630136986,Santa Monica,USA,US-West,,1,1,0,,0,,roundA,0,,,Top,1,,,,1.0,,
c:1923,acquired,2007-08-01,,,,17.432876712328767,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,11.5,,
c:152560,closed,2011-01-01,2013-09-06,,,2.682191780821918,San Francisco,USA,US-West,,1,1,0,,0,,roundA,1,,,Top,0,,,,8.0,,
