company_id,company_name,success_label,status,country,state_code,city,region,latitude,longitude,founded_at,closed_at,age_years,primary_industry,is_software,is_web,is_mobile,is_enterprise,is_biotech_or_health,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,age_at_first_funding_years,age_at_last_funding_years,has_VC,has_angel,avg_participants,num_founders,employee_count
c:26988,Sirific Wireless,1,acquired,USA,TX,Richardson,US-South,32.945353999999995,-96.708874,2000-01-01,,7.115674195756331,semiconductor,0,0,0,0,0,18800000,1,2007-02-12,2007-02-12,7.1205,7.1205,0,0,7.0,3,
c:26390,Revetto,0,closed,USA,MI,Zeeland,US-Midwest,42.8138649,-86.02384599999998,2009-01-01,2009-05-18,0.3750855578370979,web,0,1,0,0,0,20000,1,2009-05-01,2009-05-01,0.3288,0.3288,0,1,1.0,3,
c:32094,ZoomSafer,1,acquired,USA,VA,Herndon,US-South,38.969532,-77.385948,2009-01-01,,2.1765913757700206,mobile,0,0,1,0,0,3350000,4,2009-03-01,2011-03-07,0.1616,2.1781,0,1,1.5,3,
c:39364,AkaRx,1,acquired,USA,NJ,Paramus,US-Northeast,40.944543,-74.075419,2005-01-01,,5.01574264202601,biotech,0,0,0,0,1,26100000,1,2010-01-07,2010-01-07,5.0192,5.0192,1,0,2.0,1,
c:51623,Lama Lab,0,closed,USA,PA,Pittsburgh,US-Northeast,40.441694,-79.990086,2009-01-01,2013-06-01,4.413415468856948,enterprise,0,0,0,1,0,1213066,2,2010-05-31,2011-07-08,1.411,2.5151,1,0,1.0,0,
c:8676,Buysight,1,acquired,USA,CA,Palo Alto,US-West,37.425359,-122.1389633,2008-01-01,,4.219028062970568,advertising,0,0,0,0,0,24030000,3,2008-11-04,2012-03-21,0.8438,4.2219,0,0,3.6667,18,
c:767,TripIt,1,acquired,USA,CA,San Francisco,US-West,37.764169,-122.402021,2006-10-01,,3.4223134839151266,travel,0,0,0,0,0,13100000,3,2007-04-01,2010-03-04,0.4986,3.4247,0,1,1.6667,14,
c:6011,Pinch Media,1,acquired,USA,NY,New York,US-Northeast,40.757929,-73.985506,2008-04-01,,1.7659137577002053,software,1,0,0,0,0,560001,3,2008-05-01,2010-01-06,0.0822,1.7671,1,1,3.5,6,
c:31794,Enstratius,1,acquired,USA,MN,Minneapolis,US-Midwest,44.9773,-93.265469,2009-01-01,,2.847364818617385,enterprise,0,0,0,1,0,3500000,1,2011-11-07,2011-11-07,2.8493,2.8493,0,0,2.0,7,
c:10054,Jumptap,1,acquired,USA,MA,Boston,US-Northeast,42.368633,-71.075305,2005-01-01,,7.498973305954825,mobile,0,0,1,0,0,121500000,7,2005-03-01,2012-07-02,0.1616,7.5041,1,0,4.5,45,
c:14036,WiChorus,1,acquired,USA,CA,San Jose,US-West,37.40909600000001,-121.94319099999998,2005-01-01,,3.8412046543463383,mobile,0,0,1,0,0,42500000,4,2005-12-22,2008-11-04,0.9726,3.8438,1,0,2.5,18,
c:38123,Hatteras Networks,1,acquired,USA,NC,Durham,US-South,35.996653,-78.90180500000002,2000-01-01,,6.414784394250513,software,1,0,0,0,0,36000000,2,2005-06-08,2006-06-01,5.4384,6.4192,1,0,3.5,26,
c:16709,Focus,0,closed,USA,CA,San Francisco,US-West,37.793949,-122.398062,2005-08-01,2012-09-15,7.123887748117728,enterprise,0,0,0,1,0,12170000,1,2008-03-06,2008-03-06,2.5973,2.5973,0,0,3.0,7,
c:46901,easy2comply (Dynasec),1,acquired,USA,NY,New York,US-Northeast,40.730646,-73.986614,2002-01-01,,5.749486652977413,software,1,0,0,0,0,1000000,1,2007-10-02,2007-10-02,5.7534,5.7534,0,0,3.0,4,
c:18056,Socialize,1,acquired,USA,CA,San Francisco,US-West,38.88521,-76.998641,2008-07-01,,3.9342915811088295,mobile,0,0,1,0,0,1820000,3,2011-11-01,2012-06-07,3.337,3.937,0,1,1.0,5,
c:13219,Clearwire,1,acquired,USA,WA,Kirkland,US-West,30.6324797,-86.9843446,2003-10-01,,9.409993155373032,mobile,0,0,1,0,0,5700000000,4,2008-05-06,2013-02-27,4.6,9.4164,0,0,4.25,19,
c:44576,CREDANT Technologies,1,acquired,USA,TX,Addison,US-South,32.960431,-96.83026,2001-01-01,,6.965092402464066,security,0,0,0,0,0,5000000,1,2007-12-20,2007-12-20,6.9699,6.9699,0,0,5.0,6,
c:55043,Exclusively.in,1,acquired,USA,NY,New York,US-Northeast,40.750519,-73.993494,2010-01-01,,1.404517453798768,fashion,0,0,0,0,0,18800000,2,2010-11-03,2011-05-29,0.8384,1.4055,0,0,2.5,4,
c:31832,Avidia,1,acquired,USA,CA,Mountain View,US-West,37.406914,-122.09037,2003-01-01,,3.351129363449692,advertising,0,0,0,0,0,72300000,2,2005-05-06,2006-05-09,2.3452,3.3534,0,0,4.5,3,
c:51021,PayDivvy,1,acquired,USA,CA,Irvine,US-West,33.685697,-117.825982,2009-03-06,,3.143052703627652,social,0,0,0,0,0,1310000,3,2009-01-15,2012-04-27,-0.1369999999999999,3.1452,0,1,1.0,3,
c:42672,Octavian,0,closed,USA,MA,Woburn,US-Northeast,42.479262,-71.152277,2003-01-01,2011-02-01,8.084873374401095,software,1,0,0,0,0,15000000,2,2005-06-01,2007-10-10,2.4164,4.7753,0,0,2.5,2,
c:130,KickApps,1,acquired,USA,NY,New York,US-Northeast,40.75166110000001,-73.9843328,2004-03-01,,4.736481861738535,enterprise,0,0,0,1,0,39007789,3,2006-06-01,2008-11-25,2.2521,4.7397,0,0,3.0,22,
c:47601,Airwide Solutions,1,acquired,USA,MA,Burlington,US-Northeast,42.504817,-71.195611,2004-01-01,,2.0670773442847366,software,1,0,0,0,0,25000000,1,2006-01-25,2006-01-25,2.0685,2.0685,0,0,5.0,3,
c:60087,Localocracy,1,acquired,USA,MA,Boston,US-Northeast,42.360253,-71.058291,2009-01-01,,2.0917180013689256,web,0,1,0,0,0,172500,3,2009-05-01,2011-02-04,0.3288,2.0932,0,1,1.0,4,
c:24853,Pixable,1,acquired,USA,NY,New York City,US-Northeast,40.730646,-73.986614,2009-03-12,,2.11088295687885,social,0,0,0,0,0,6100000,2,2010-11-10,2011-04-22,1.6658,2.1123,0,0,1.0,23,
c:14608,mFoundry,1,acquired,USA,CA,Larkspur,US-West,37.862592,-122.493561,2004-01-01,,7.926078028747433,mobile,0,0,1,0,0,40300000,3,2006-03-21,2011-12-05,2.2192,7.9315,1,0,4.0,7,
c:65389,Bevvy,0,closed,USA,CA,Los Angeles,US-West,34.098242,-118.35697,2011-01-08,2012-01-01,0.9801505817932923,ecommerce,0,0,0,0,0,100000,1,2011-05-20,2011-05-20,0.3616,0.3616,0,1,1.0,9,
c:1767,Livemocha,1,acquired,USA,WA,Seattle,US-West,47.6399006,-122.1914274,2007-09-01,,5.486652977412731,education,0,0,0,0,0,19389998,5,2008-01-01,2013-02-25,0.3342,5.4904,1,0,1.5,14,
c:6012,IronPort Systems,1,acquired,USA,CA,San Bruno,US-West,37.626166,-122.411025,2000-01-01,,4.815879534565366,hardware,0,0,0,0,0,61500000,2,2002-06-25,2004-10-25,2.4822,4.8192,0,0,4.0,21,
c:44976,Crowdcast,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2007-01-01,,3.4387405886379194,software,1,0,0,0,0,6000000,1,2010-06-10,2010-06-10,3.4411,3.4411,0,0,2.0,6,
c:2275,Where,1,acquired,USA,MA,Boston,US-Northeast,42.360253,-71.058291,2004-01-01,,5.002053388090349,mobile,0,0,1,0,0,19100000,4,2003-12-31,2009-01-01,-0.0027,5.0055,0,0,2.5,23,
c:16611,Pictela,1,acquired,USA,NY,New York,US-Northeast,40.756054,-73.986951,2008-10-17,,2.0533880903490758,advertising,0,0,0,0,0,3499997,4,2009-01-06,2010-11-06,0.2219,2.0548,1,0,1.5,8,
c:975,Grouply,1,acquired,USA,CA,Redwood City,US-West,37.502742,-122.211281,2006-03-01,2012-01-01,5.83709787816564,network_hosting,0,0,0,0,0,2600000,3,2007-06-01,2008-01-14,1.2521,1.874,0,1,3.6667,13,
c:51332,Storify,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2009-12-11,,1.1471594798083504,web,0,1,0,0,0,2023000,3,2009-07-01,2011-02-03,-0.4466,1.1479,0,1,1.3333,14,
c:25713,Axiom Microdevices,1,acquired,USA,CA,Irvine,US-West,33.685697,-117.825982,2002-01-01,,5.103353867214237,semiconductor,0,0,0,0,0,25000000,1,2007-02-08,2007-02-08,5.1068,5.1068,1,0,4.0,3,
c:36151,ShoeDazzle,1,acquired,USA,CA,Santa Monica,US-West,34.019657,-118.487549,2009-03-01,,3.592060232717317,fashion,0,0,0,0,0,66000000,4,2009-11-19,2012-10-03,0.7205,3.5945,1,0,2.3333,17,
c:148576,LiftDNA,1,acquired,USA,NY,New York,US-Northeast,40.74929,-73.981328,2009-09-01,,1.4455852156057496,advertising,0,0,0,0,0,1000000,2,2011-02-01,2011-02-11,1.4192,1.4466,0,1,3.5,5,
c:73586,Onavo,1,acquired,USA,CA,Palo Alto,US-West,37.424298,-122.139809,2010-01-01,,2.0616016427104724,mobile,0,0,1,0,0,13000000,2,2011-05-01,2012-01-24,1.3288,2.063,0,0,3.0,11,
c:46070,Pyxis Mobile,0,closed,USA,MA,Waltham,US-Northeast,42.37564,-71.2358,1998-01-01,2012-08-01,14.581793292265571,software,1,0,0,0,0,24150000,3,2005-09-09,2012-01-10,7.6932,14.0329,1,0,2.3333,3,
c:84867,Link_A_Media Devices,0,closed,USA,CA,Santa Clara,US-West,37.354469,-121.990433,2004-01-01,2013-01-01,9.00205338809035,semiconductor,0,0,0,0,0,47218498,3,2009-11-02,2012-03-20,5.8411,8.2219,1,0,3.3333,4,
c:12171,Guardium,1,acquired,USA,MA,Waltham,US-Northeast,42.37564,-71.2358,2002-01-01,,4.372347707049966,search,0,0,0,0,0,11800000,2,2005-08-12,2006-05-17,3.6137,4.3753,0,0,4.5,1,
c:45413,Trooval,0,closed,USA,NV,Henderson,US-West,35.96544,-115.106579,2008-09-01,2011-02-01,2.4175222450376452,analytics,0,0,0,0,0,2387481,2,2010-04-07,2010-11-05,1.5973,2.1781,1,0,1.0,2,
c:1285,Compete,1,acquired,USA,MA,Boston,US-Northeast,42.346743,-71.07663199999998,2000-01-01,,7.581108829568788,consulting,0,0,0,0,0,33000000,4,2000-11-01,2007-08-01,0.8356,7.5863,1,0,2.5,35,
c:13730,Rollstream,1,acquired,USA,VA,McLean,US-South,38.872668,-77.367981,2005-01-01,,3.8795345653661877,software,1,0,0,0,0,7500000,2,2007-09-03,2008-11-18,2.6712,3.8822,0,0,1.5,4,
c:31936,NeoGuide Systems,1,acquired,USA,CA,San Jose,US-West,37.404788,-121.940842,2000-01-01,,6.743326488706366,biotech,0,0,0,0,1,25000000,1,2006-09-29,2006-09-29,6.7479,6.7479,0,0,1.0,3,
c:32011,Accept Software,1,acquired,USA,CA,Santa Clara,US-West,37.386778,-121.966277,2002-01-01,,8.950034223134839,software,1,0,0,0,0,25305000,4,2005-09-16,2010-12-14,3.7096,8.9562,1,0,2.0,7,
c:22203,Milo,1,acquired,USA,CA,Palo Alto,US-West,37.444531,-122.163352,2008-01-01,,1.8973305954825461,web,0,1,0,0,0,4950000,2,2008-11-01,2009-11-24,0.8356,1.8986,0,1,12.5,21,
c:10512,Mimosa Systems,1,acquired,USA,CA,Santa Clara,US-West,37.37968400000001,-121.97514,2003-08-29,,6.373716632443532,software,1,0,0,0,0,53816776,6,2005-12-05,2010-01-12,2.2712,6.3781,1,0,5.0,8,
c:105,Surphace,1,acquired,USA,NY,New York,US-Northeast,37.809782,-122.417306,2005-06-01,,0.9144421629021219,web,0,1,0,0,0,3500000,2,2005-04-01,2006-05-01,-0.1671,0.9151,0,0,5.5,15,
c:60436,Cloudmeter,1,acquired,USA,CA,Mountain View,US-West,37.388869,-122.072353,2007-04-01,,5.073237508555784,enterprise,0,0,0,1,0,5000000,1,2012-04-27,2012-04-27,5.0767,5.0767,0,0,1.0,7,
c:5779,Zecter,1,acquired,USA,CA,Burlingame,US-West,37.384756,-122.087712,2007-06-01,,2.537987679671458,network_hosting,0,0,0,0,0,2515000,3,2007-06-01,2009-12-14,0.0,2.5397,1,1,1.6667,9,
c:3413,Dimdim,1,acquired,USA,MA,Lowell,US-Northeast,42.6161515,-71.3258687,2006-01-01,,2.4969199178644765,web,0,1,0,0,0,8400000,2,2007-02-01,2008-07-01,1.0849,2.4986,0,0,2.0,10,
c:6049,TeleFlip,0,closed,USA,CA,Santa Monica,US-West,34.01695,-118.451933,2004-01-01,2008-01-01,4.0,mobile,0,0,1,0,0,4900000,2,2006-08-01,2008-01-01,2.5836,4.0027,0,0,1.0,5,
c:58998,MessageGate,0,closed,USA,WA,Bellevue,US-West,47.614422,-122.192337,2001-01-01,2012-07-16,11.537303216974674,software,1,0,0,0,0,5000000,1,2005-04-18,2005-04-18,4.2959,4.2959,1,0,5.0,3,
c:39283,Cloverleaf Communications,1,acquired,USA,NY,Woodbury,US-Northeast,40.825655,-73.46762199999998,2001-01-01,,4.487337440109514,public_relations,0,0,0,0,0,11000000,1,2005-06-28,2005-06-28,4.4904,4.4904,0,0,3.0,2,
c:13681,SkyPilot Networks,1,acquired,USA,CA,Santa Clara,US-West,37.381876,-121.95993,2000-01-01,,8.24914442162902,mobile,0,0,1,0,0,68400000,4,2001-01-01,2008-04-01,1.0027,8.2548,1,0,4.0,6,
c:21762,Zencoder,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2007-01-01,,4.276522929500342,software,1,0,0,0,0,2000000,2,2010-02-01,2011-04-12,3.0877,4.2795,0,1,8.5,7,
c:39801,Storm Exchange,0,closed,USA,NY,New York,US-Northeast,40.730646,-73.986614,2006-04-01,2009-03-12,2.945927446954141,enterprise,0,0,0,1,0,10800000,2,2006-12-01,2008-03-04,0.6685,1.926,1,0,2.0,2,
c:1388,The Huffington Post,1,acquired,USA,NY,New York,US-Northeast,40.729839,-73.991781,2005-05-09,,5.229295003422314,news,0,0,0,0,0,37000000,5,2005-05-01,2010-08-01,-0.0219,5.2329,1,0,2.5,31,
c:11307,Exaprotect,1,acquired,USA,CA,Mountain View,US-West,37.419347,-122.089639,2004-01-01,,2.521560574948665,security,0,0,0,0,0,7660000,1,2006-07-10,2006-07-10,2.5233,2.5233,0,0,6.0,5,
c:37929,Akorri Networks,1,acquired,USA,MA,Littleton,US-Northeast,42.537592,-71.51201,2005-01-01,,5.221081451060917,software,1,0,0,0,0,48730000,4,2005-05-05,2010-03-23,0.3397,5.2247,1,0,3.0,5,
c:47115,Giiv,0,closed,USA,CA,Los Angeles,US-West,34.054935,-118.244476,2009-01-01,2012-08-01,3.5811088295687883,messaging,0,0,0,0,0,3350000,2,2009-01-01,2010-06-01,0.0,1.4137,0,1,2.5,1,
c:11817,MyShape,0,closed,USA,CA,Glendale,US-West,34.141876,-118.132377,2003-09-01,2013-04-01,9.582477754962355,ecommerce,0,0,0,0,0,28000000,4,2007-07-17,2010-11-10,3.8767,7.1973,1,0,3.0,3,
c:81476,BlackLocus,1,acquired,USA,TX,Austin,US-South,30.2702703,-97.742204,2010-01-01,,1.4948665297741273,analytics,0,0,0,0,0,2500000,1,2011-07-01,2011-07-01,1.4959,1.4959,0,0,2.0,5,
c:155,FeedBurner,1,acquired,USA,IL,Chicago,US-Midwest,41.889474,-87.628912,2004-02-01,,1.163586584531143,web,0,1,0,0,0,8000000,2,2004-06-01,2005-04-01,0.3315,1.1644,0,0,4.0,16,
c:9822,DailyBurn,1,acquired,USA,NY,New York,US-Northeast,40.73901,-73.997259,2007-10-01,,1.6509240246406571,web,0,1,0,0,0,540000,2,2008-05-01,2009-05-26,0.5836,1.6521,0,1,2.5,6,
c:93,CastTV,1,acquired,USA,CA,San Francisco,US-West,37.780716,-122.39391299999998,2006-01-01,,1.2457221081451062,games_video,0,0,0,0,0,3100000,2,2006-01-01,2007-04-01,0.0,1.2466,0,1,2.0,4,
c:37635,Venmo,1,acquired,USA,NY,New York,US-Northeast,40.750519,-73.993494,2009-04-04,,2.324435318275154,mobile,0,0,1,0,0,1200000,2,2010-05-07,2011-08-01,1.0904,2.326,0,1,6.0,8,
c:1627,WeShow,0,closed,USA,NY,New York,US-Northeast,40.752516,-73.973072,2007-06-01,2008-12-02,1.5058179329226558,games_video,0,0,0,0,0,5000000,1,2007-06-01,2007-06-01,0.0,0.0,0,0,2.0,2,
c:15294,SenSage,1,acquired,USA,CA,San Francisco,US-West,37.785655,-122.398393,2004-08-18,,7.370294318959616,security,0,0,0,0,0,37079000,6,2005-04-18,2012-01-01,0.6658,7.3753,1,0,3.8,6,
c:27163,Luminus Devices,1,acquired,USA,MA,Billerica,US-Northeast,42.528635,-71.27802199999998,2002-01-01,,11.162217659137577,other,0,0,0,0,0,135826373,4,2006-05-01,2013-03-01,4.3315,11.1699,0,0,4.3333,3,
c:3267,Tapioca Mobile,0,closed,USA,CA,San Diego,US-West,32.88945,-117.166929,2008-01-01,2012-07-09,4.520191649555099,mobile,0,0,1,0,0,5000000,2,2007-09-01,2008-03-25,-0.3342,0.2301,1,1,1.0,5,
c:77139,BestVendor,1,acquired,USA,NY,New York,US-Northeast,40.728425,-73.999882,2011-01-01,,1.0841889117043122,software,1,0,0,0,0,4200000,4,2011-03-18,2012-02-01,0.2082,1.0849,0,1,3.0,3,
c:9085,Local Marketers,0,closed,USA,WA,Seattle,US-West,47.59896810000001,-122.33290359999998,2005-01-01,2011-02-03,6.0889801505817935,web,0,1,0,0,0,4100000,1,2008-07-31,2008-07-31,3.5808,3.5808,1,0,1.0,3,
c:80259,Eyeona,0,closed,USA,CA,Los Gatos,US-West,37.222698,-121.979887,2011-01-01,2012-11-01,1.834360027378508,web,0,1,0,0,0,2000000,1,2011-10-10,2011-10-10,0.7726,0.7726,0,0,1.0,3,
c:26806,ColdSpark,1,acquired,USA,CO,Broomfield,US-West,39.937989,-105.058729,2001-01-01,,4.999315537303217,software,1,0,0,0,0,6500000,1,2006-01-01,2006-01-01,5.0027,5.0027,1,0,1.0,3,
c:18080,Etology,0,closed,USA,CA,Foster City,US-West,37.561111,-122.27048700000002,2005-06-01,2011-12-25,6.565366187542779,web,0,1,0,0,0,4000000,1,2006-11-13,2006-11-13,1.4521,1.4521,0,0,3.0,0,
c:55592,Wander (f. YongoPal),0,closed,USA,CA,Mountain View,US-West,37.391642,-122.09393500000002,2010-01-01,2013-07-01,3.4962354551676933,mobile,0,0,1,0,0,185000,5,2010-04-01,2011-01-01,0.2466,1.0,1,1,2.0,3,
c:74928,CrowdCompass,1,acquired,USA,OR,Portland,US-West,45.520247,-122.674195,2009-04-01,,2.6940451745379876,mobile,0,0,1,0,0,1300000,1,2011-12-11,2011-12-11,2.6959,2.6959,0,0,1.0,5,
c:2731,Right Media,1,acquired,USA,NY,New York,US-Northeast,40.74632,-73.982607,2003-01-01,,3.79192334017796,advertising,0,0,0,0,0,45000000,1,2006-10-17,2006-10-17,3.7945,3.7945,0,0,1.0,21,
c:32383,Goby,1,acquired,USA,MA,Boston,US-Northeast,42.360253,-71.058291,2008-07-01,,2.302532511978097,search,0,0,0,0,0,2500000,1,2010-10-20,2010-10-20,2.3041,2.3041,0,0,2.0,4,
c:1419,FiveRuns,1,acquired,USA,TX,Austin,US-South,30.280148,-97.749908,2005-02-01,,2.735112936344969,web,0,1,0,0,0,9200000,2,2005-09-01,2007-10-28,0.5808,2.737,0,0,1.0,11,
c:53304,GeekStatus,0,closed,USA,CA,Beverly Hills,US-West,34.066697,-118.383367,2010-08-01,2013-06-01,2.833675564681725,web,0,1,0,0,0,435953,4,2009-02-10,2010-06-12,-1.4712,-0.1369999999999999,0,1,1.0,0,
c:1899,MOLI,0,closed,USA,CT,Hartford,US-Northeast,54.983201,-1.574631,2008-01-01,2010-05-24,2.3928815879534566,network_hosting,0,0,0,0,0,55600000,2,2007-01-01,2008-01-01,-1.0,0.0,0,0,2.0,9,
c:29168,TrenStar,1,acquired,USA,CO,Greenwood Village,US-West,39.616435,-104.879925,2001-01-01,,6.2587268993839835,software,1,0,0,0,0,10000000,1,2007-04-06,2007-04-06,6.263,6.263,1,0,1.0,2,
c:60352,World Blender,0,closed,USA,WA,Seattle,US-West,47.603832,-122.330062,2010-01-01,2011-02-01,1.0841889117043122,games_video,0,0,0,0,0,12000,1,2010-11-01,2010-11-01,0.8329,0.8329,0,1,1.0,3,
c:39507,Zymetis,0,closed,USA,MD,College Park,US-South,38.988766,-76.940952,2006-01-01,2012-12-07,6.93223819301848,biotech,0,0,0,0,1,2257464,2,2010-01-11,2010-01-31,4.0301,4.0849,1,0,1.0,3,
c:82843,Dispatch,1,acquired,USA,NY,New York,US-Northeast,40.729839,-73.991781,2011-05-01,,0.5284052019164955,messaging,0,0,0,0,0,983000,2,2011-07-01,2011-11-10,0.1671,0.5288,0,1,6.0,4,
c:23052,HauteLook,1,acquired,USA,CA,Los Angeles,US-West,34.054935,-118.244476,2007-12-01,,2.5051334702258727,fashion,0,0,0,0,0,41000000,2,2009-05-12,2010-06-03,1.4466,2.5068,0,0,1.5,15,
c:10969,Semantra,0,closed,USA,TX,Addison,US-South,32.969251,-96.823778,2003-01-01,2010-04-25,7.312799452429843,software,1,0,0,0,0,9100000,3,2006-09-01,2008-07-22,3.6685,5.5589,1,0,1.0,0,
c:6150,Inertia Beverage Group,0,closed,USA,CA,Napa,US-West,38.223032,-122.261642,2004-10-22,2013-01-16,8.235455167693361,software,1,0,0,0,0,25500100,3,2007-04-02,2012-01-01,2.4438,7.1973,1,0,2.5,6,
c:46129,Sponge,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2010-01-01,,0.29568788501026694,web,0,1,0,0,0,400000,1,2010-04-19,2010-04-19,0.2959,0.2959,0,1,1.0,3,
c:36936,Genesis Networks,1,acquired,USA,NY,New York,US-Northeast,40.730646,-73.986614,2002-01-01,,8.342231348391513,network_hosting,0,0,0,0,0,22165091,10,2006-09-26,2010-05-06,4.737,8.3479,1,0,2.0,4,
c:1760,Mogad,1,acquired,USA,CA,San Francisco,US-West,37.763652,-122.421778,2007-06-01,,0.16700889801505817,network_hosting,0,0,0,0,0,500000,1,2007-08-01,2007-08-01,0.1671,0.1671,0,0,4.0,4,
c:173,Meebo,1,acquired,USA,CA,Mountain View,US-West,37.393679,-122.079017,2005-02-01,,5.880903490759754,web,0,1,0,0,0,70000000,5,2005-10-01,2010-12-20,0.6629999999999999,5.8849,0,0,2.8,29,
c:6520,Accertify,1,acquired,USA,IL,Itasca,US-Midwest,42.048203,-88.03156899999998,2007-03-01,,3.1759069130732374,security,0,0,0,0,0,4700000,2,2008-06-03,2010-05-04,1.2603,3.1781,1,0,1.0,6,
c:1725,N2N Commerce,1,acquired,USA,MA,Cambridge,US-Northeast,37.09024,-95.712891,2006-01-01,2008-01-01,1.998631074606434,ecommerce,0,0,0,0,0,30000000,1,2008-01-03,2008-01-03,2.0055,2.0055,1,0,2.0,1,
c:26007,StreamBase Systems,1,acquired,USA,MA,Lexington,US-Northeast,42.447318,-71.2245,2003-01-01,,9.377138945927447,software,1,0,0,0,0,39000000,5,2005-01-24,2012-05-18,2.0658,9.3836,0,0,3.25,13,
c:16189,Provigent,1,acquired,USA,CA,Santa Clara,US-West,37.381341,-121.977065,2000-01-01,,8.993839835728952,semiconductor,0,0,0,0,0,32000000,3,2006-06-07,2008-12-29,6.4356,9.0,0,0,3.0,10,
c:6117,Navic Networks,1,acquired,USA,MA,Waltham,US-Northeast,42.375518,-71.27229200000002,2000-01-03,,1.1498973305954825,advertising,0,0,0,0,0,42000000,3,2000-02-14,2001-02-26,0.1151,1.1507,0,0,2.6667,7,
c:45696,Integrien,1,acquired,USA,CA,Irvine,US-West,33.685697,-117.825982,2001-01-01,,9.35523613963039,enterprise,0,0,0,1,0,24510540,3,2005-05-16,2010-05-11,4.3726,9.3616,1,0,2.6667,5,
c:56580,Generic Media,0,closed,USA,CA,Palo Alto,US-West,37.441537,-122.158332,2000-01-01,2011-01-28,11.07460643394935,software,1,0,0,0,0,2500000,1,2005-08-26,2005-08-26,5.6548,5.6548,1,0,2.0,0,
c:23072,Persystent Technologies,1,acquired,USA,FL,Tampa,US-South,28.0385347,-82.5068513,2002-01-01,,7.920602327173169,software,1,0,0,0,0,21460663,3,2005-08-08,2009-12-03,3.6027,7.926,0,0,4.5,1,
c:49442,WireImage,1,acquired,USA,NY,New York,US-Northeast,40.730646,-73.986614,2001-01-01,,5.347022587268994,games_video,0,0,0,0,0,15000000,1,2006-05-08,2006-05-08,5.3507,5.3507,0,0,4.0,6,
c:38794,Hello Chair,0,closed,USA,CA,San Francisco,US-West,37.779281,-122.419236,2006-01-01,2013-07-01,7.496235455167693,mobile,0,0,1,0,0,889999,2,2007-06-01,2010-04-12,1.4137,4.2795,1,1,3.5,5,
c:58018,Encentuate,1,acquired,USA,CA,Foster City,US-West,37.573045,-122.2823,2001-01-01,,4.219028062970568,software,1,0,0,0,0,16000000,1,2005-03-22,2005-03-22,4.2219,4.2219,0,0,3.0,6,
c:921,Consorte Media,1,acquired,USA,CA,San Francisco,US-West,37.762185,-122.467269,2005-07-01,,2.4175222450376452,web,0,1,0,0,0,7000000,1,2007-12-01,2007-12-01,2.4192,2.4192,0,0,2.0,5,
c:71120,Triples Media,0,closed,USA,NY,New York,US-Northeast,40.730646,-73.986614,2010-06-01,2013-07-01,3.082819986310746,advertising,0,0,0,0,0,100000,2,2011-03-01,2011-03-01,0.7479,0.7479,0,1,1.0,3,
c:20146,RightsFlow,1,acquired,USA,NY,New York,US-Northeast,40.73901,-73.997259,2007-10-01,,1.9028062970568105,music,0,0,0,0,0,1500000,1,2009-08-26,2009-08-26,1.9041,1.9041,0,0,1.0,13,
c:7440,thePlatform,1,acquired,USA,WA,Seattle,US-West,47.617838,-122.356027,2000-01-01,,6.031485284052019,web,0,1,0,0,0,8000000,1,2006-01-12,2006-01-12,6.0356,6.0356,1,0,1.0,19,
c:512,Docstoc,1,acquired,USA,CA,Santa Monica,US-West,34.018275,-118.495025,2007-08-01,,0.7419575633127995,web,0,1,0,0,0,4000000,2,2007-11-01,2008-04-28,0.2521,0.7425,0,0,3.0,22,
c:25808,TwtBks,0,closed,USA,CA,San Francisco,US-West,37.7611016,-122.4160008,2009-06-20,2012-03-03,2.702258726899384,web,0,1,0,0,0,25000,1,2009-06-26,2009-06-26,0.0164,0.0164,0,1,1.0,3,
c:20117,Zenprise,1,acquired,USA,CA,Redwood City,US-West,37.484347,-122.225803,2003-01-01,,8.999315537303216,mobile,0,0,1,0,0,64630000,6,2005-06-06,2012-01-01,2.4301,9.0055,1,0,3.6667,10,
c:10398,Picateers,0,closed,USA,CA,San Mateo,US-West,40.787878000000006,-74.388207,2005-01-01,2011-11-01,6.830937713894593,web,0,1,0,0,0,12100000,2,2006-01-01,2008-08-25,1.0,3.6493,0,0,1.0,10,
c:14854,Vontu,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2001-01-01,,5.607118412046543,software,1,0,0,0,0,20000000,2,2005-03-21,2006-08-11,4.2192,5.6110000000000015,0,0,4.5,9,
c:37647,NextIO,0,closed,USA,TX,Austin,US-South,30.409765000000004,-97.75101,2003-01-01,2013-07-01,10.496919917864476,hardware,0,0,0,0,0,49600000,4,2005-01-11,2012-05-17,2.0301,9.3808,0,0,2.6667,10,
c:18875,Emergent Game Technologies,1,acquired,USA,CA,Calabasas,US-West,34.154942600000005,-118.6545471,2000-01-01,,9.94113620807666,games_video,0,0,0,0,0,51450000,5,2007-07-05,2009-12-10,7.5123,9.9479,1,0,5.6667,3,
